cd,periodo,folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p5_6esp,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p6_6esp,p7,p7_3,p8_1,p8_2,p9,p9_5esp,p10,p11,p11_6esp,p12_1,p12_2,p12_3,p12_4,p12_5,p12_6,p12_7,p12_8,p12_9,p12_9esp,p13,p13_3,p14_1,p14_2,p15,p15_5esp,p16,p17,p17_6esp,p18_1,p18_2,p18_3,p18_4,p18_5,p19,p19_3,p20_1,p20_2,p21,p21_5esp,p22,p23_1,p23_2,p24,p25,p25_6esp,p26,p27,p28,p28_7esp,p29,p30,p31,p32,p32_6esp,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,factor,h_lec,mat_lec,perslec,l_formato,r_formato,p_formato,persleclrp,edad,sexo,anio,nivel,cond_activ
04,0219,11B168,21,40279,4,1,0,02,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,13071,4,4,2, , , ,2,37,2,3,6,07
04,0219,11B168,21,40279,2,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,1, ,2,2,2,2,2,2,2,0,2,0,1,1,1,1,2,6509,4,4,2, , , ,2,54,2,6,2,07
04,0219,11B168,21,40279,3,1,0,02,2,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19525, , , , , , , ,53,2,1,1,07
04,0219,13B168,21,40376,4,1,0,02,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,3,0,1,2,1,2,2,13615,4,4,2, , , ,2,24,2,3,4,07
04,0219,13B168,21,40376,3,1,0,01,1,1,1,2,2,2,1,2,4, ,2,2,2,1,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,4,3, ,50,2,0, ,3,3,2,0, ,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,13707,1,2,1,2, , ,1,33,1,3,4,01
04,0219,13B168,21,40376,2,1,0,01,1,1,1,2,1,2,1,2,3, ,2,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,2,3, ,1,2,2,1,1,2,0,2,1,2, ,0,0,0,2,3, ,10,1,3, ,3,3,1,0, ,2,2,2,2,1,1,1,2,1,6,1,1,1,1,1,6226,1,2,1,2, ,2,1,44,1,3,7,01
04,0219,13B174,21,40409,1,1,0,01,1,1,1,1,1,2,1,1,4, ,2,2,2,1,2,2, ,2,0,2,1,2, ,5,4, ,2,1,2,2,2,2,2,1,2, ,3,210,2,1,2, ,5,3, ,1,1,2,1,1,1,0,1,2,2, ,0,0,0,1,3, ,40,1,3, ,2,3,1,0, ,1,2,2,2,1,1,2,0,1,4,1,2,1,2,2,9541,1,2,1,2,2,1,1,36,1,4,7,01
04,0219,13B174,21,40409,2,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,1,1,2,0,2,0,1,1,1,2,2,28622,4,4,2, , , ,2,42,1,3,4,01
04,0219,13B174,21,40409,3,1,0,01,1,2,2,1,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,4,3, ,2,2,1,2,2,2,1,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,30,2,0, ,3,3,1,0, ,2,1,2,2,2,2,2,0,2,0,1,2,2,2,2,25967,3,3,1, ,2, ,1,45,2,5,7,07
04,0219,13B174,21,40409,4,1,0,01,1,1,1,1,2,2,1,1,4, ,2,2,2,1,2,2, ,2,0,2,1,1, ,1,4, ,2,2,2,2,2,2,1,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,4, ,15,2,0, ,2,2,1,0, ,2,2,2,2,1,1,1,2,1,3,1,2,1,2,1,17384,1,2,1,2,2, ,1,42,2,5,7,01
04,0219,11B174,21,40411,4,1,0,01,1,1,2,1,2,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,7,3, ,2,2,2,2,2,2,1,2,2, ,3,300,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,3, ,60,2,0, ,1,2,2,0, ,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,11314,1,3,1, ,2, ,1,64,1,6,2,01
04,0219,11B174,21,40411,3,1,0,02,1,1,1,1,2,2,2,1,4, ,2,2,2,2,1,2, ,2,0,2,1,1, ,2,4, ,2,2,2,2,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,30,2,0, ,2,3,2,0, ,2,1,2,2,2,2,2,0,1,1,1,1,1,1,1,19297,1,2,1,2,2, ,1,34,2,6,2,01
04,0219,12A171,21,40555,3,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,21372,4,4,2, , , ,2,52,2, ,0,01
04,0219,12A171,21,40555,1,1,0,02,1,1,1,2,2,2,1,5,3, ,2,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,3, ,50,2,0, ,3,3,2,0, ,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,14575,1,2,1,2, , ,1,57,1,5,7,01
04,0219,12A171,21,40555,2,1,0,01,1,1,1,1,2,2,1,4,2, ,2,1,2,2,2,2, ,2,0,2,1,1, ,2,2, ,2,2,2,2,2,1,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,3, ,40,2,0, ,2,3,1,0, ,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,16574,1,2,1,2,2, ,1,28,2,4,7,01
04,0219,12A171,21,40555,4,1,0,01,1,1,1,2,2,2,1,4,3, ,2,2,2,1,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,4, ,50,2,0, ,3,3,2,0, ,1,2,2,1,2,1,1,2,1,2,1,1,1,1,1,8644,1,2,1,2, , ,1,28,1,3,4,01
04,0219,11A171,21,40562,1,1,0,02,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,5, ,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,20919,4,4,2, , , ,2,45,2,2,4,07
04,0219,11A171,21,40562,4,1,0,02,1,1,1,2,2,2,2,1,5, ,2,2,1,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,20,2,0, ,2,2,2,0, ,2,2,2,2,2,2,2,0,2,0,2,0,0,0,0,16903,1,1,1,2, , ,1,78,1,1,2,08
04,0219,11A171,21,40562,3,1,0,02,1,1,1,2,2,2,2,1,5, ,2,2,1,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,30,2,0, ,2,3,2,0, ,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,18255,1,1,1,2, , ,1,64,2,6,2,08
04,0219,12B175,21,40592,1,1,0,02,1,2,2,2,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,5,3, ,1,1,1,2,1,3,50,2,1,1, ,0,0,0,0,0, ,15,1,3, ,2,4,2,0, ,2,2,2,2,2,1,2,0,2,0,1,2,1,1,2,15450,3,3,1, , ,2,1,51,2,3,3,01
04,0219,12B175,21,40592,4,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,1, ,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,8988,4,4,2, , , ,2,59,2,3,3,07
04,0219,12B175,21,40592,2,1,0,02,1,1,1,1,1,2,1,3,4, ,2,2,2,2,1,2, ,3,400,2,1,1, ,1,4, ,2,2,2,1,2,2,2,2,2, ,2,0,2,1,1, ,1,3, ,1,2,1,2,1,1,0,1,2,1, ,0,0,0,4,4, ,30,2,0, ,2,2,2,0, ,2,2,2,2,2,1,2,0,2,0,1,2,2,2,2,10300,1,2,1,2,2,1,1,54,2,1,7,07
04,0219,11B175,21,40595,1,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,2,0,1,2,3,3,3,4647,4,4,2, , , ,2,42,2,2,2,01
04,0219,11B175,21,40595,4,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,13940,4,4,2, , , ,2,40,2,3,6,07
04,0219,11B175,21,40595,3,1,0,01,1,1,1,2,2,2,1,1,3, ,2,2,2,2,1,2, ,3,80,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,3, ,180,2,0, ,3,3,2,0, ,2,1,2,1,2,1,2,0,1,1,1,1,1,1,1,16314,1,2,1,2, , ,1,50,1,2,7,01
04,0219,11B175,21,40595,2,1,0,01,2,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12114, , , , , , , ,63,2,3,3,07
36,0219,12B167,22,40033,4,1,0,04,1,1,1,2,2,2,1,5,4, ,2,1,2,1,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,3, ,60,2,0, ,3,3,1,0, ,1,2,2,1,1,1,1,2,1,3,1,1,1,1,1,67410,1,2,1,2, , ,1,29,2,2,8,01
36,0219,12B167,22,40033,1,1,0,02,1,2,1,1,2,2,2,1,4, ,2,2,1,2,2,2, ,2,0,2,1,1, ,2,4, ,2,2,1,2,2,2,1,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,20,2,0, ,2,3,2,0, ,1,2,2,2,1,1,2,0,1,2,1,2,1,1,1,24350,3,2,1,2,2, ,1,67,2,4,7,07
36,0219,11B167,22,40035,1,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,2, ,2,2,2,2,2,2,2,0,1,1,1,3,1,3,3,7681,4,4,2, , , ,2,69,2,4,2,07
36,0219,11B167,22,40035,3,1,0,01,1,2,1,2,2,2,2,1,6,AYUDAR A SU HIJO CON SU TAREA,2,1,2,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,20,2,0, ,2,3,2,0, ,2,2,1,2,2,2,2,0,1,1,1,2,1,1,1,13765,3,1,1,2, , ,1,44,2,3,3,07
36,0219,11B167,22,40035,2,1,0,01,1,2,2,2,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,2,3, ,2,1,2,2,1,2,0,2,1,2, ,0,0,0,0,0, ,15,1,6, ,2,2,2,0, ,2,2,2,2,2,2,2,0,1,1,1,2,1,1,2,28047,3,3,1, , ,2,1,59,1,6,2,01
36,0219,11B167,22,40035,4,1,0,03,1,2,2,2,2,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,1, ,20,1,6, ,2,3,2,0, ,2,2,2,2,2,2,2,0,1,1,1,2,1,2,2,41582,3,3,1, , , ,2,30,1,2,4,01
36,0219,11B173,22,40091,1,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,2, ,2,2,2,2,2,2,2,0,1,1,1,2,1,2,2,5470,4,4,2, , , ,2,64,2,6,2,01
36,0219,11B173,22,40091,3,1,0,01,1,1,1,2,2,2,1,3,1, ,1,1,2,2,2,2, ,2,0,1,1,3, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,3, ,30,2,0, ,3,3,2,0, ,1,2,1,2,2,2,2,0,1,2,1,2,1,2,2,16528,1,2,1,3, , ,1,24,1,4,7,01
36,0219,11B173,22,40091,4,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,5, ,2,2,2,2,2,2,2,0,1,1,1,2,1,2,2,7598,4,4,2, , , ,2,77,1,6,2,07
36,0219,11B173,22,40091,2,1,0,01,1,2,1,2,2,2,2,1,5, ,2,2,1,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,15,2,0, ,1,2,2,0, ,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,15196,3,1,1,2, , ,1,68,1,3,3,08
36,0219,12B176,22,40134,4,1,0,02,1,2,2,1,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,2,3, ,2,1,2,1,2,2,2,2,2, ,3,100,2,1,1, ,1,3, ,1,2,2,1,2,2,0,2,1,1, ,0,0,0,0,0, ,30,2,0, ,2,3,1,0, ,1,2,2,1,2,2,2,0,1,5,1,1,1,1,1,12485,3,3,1, ,2,2,1,43,2,4,7,07
36,0219,12B176,22,40134,3,1,0,02,1,2,2,2,2,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,3, ,30,2,0, ,3,3,2,0, ,2,2,2,2,2,2,2,0,1,1,1,2,1,1,2,22630,3,3,1, , , ,2,31,1,5,7,01
36,0219,12B176,22,40134,2,1,0,02,1,1,1,1,1,1,1,5,3, ,2,2,2,1,2,2, ,3,1500,2,1,1, ,1,4, ,2,2,2,2,2,2,1,2,2, ,3,30,2,1,1, ,1,3, ,2,1,1,2,2,2,0,2,1,1, ,3,2,1,2,4, ,60,2,0, ,2,4,2,0, ,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,18650,1,2,1,2,2,2,1,50,2,4,7,07
36,0219,12B176,22,40134,1,1,0,01,1,1,2,1,1,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,10,3, ,2,1,1,2,2,2,1,1,2, ,3,200,2,1,1, ,7,3, ,1,2,2,2,2,1,0,1,2,1, ,0,0,0,2,3, ,5,2,0, ,2,3,2,0, ,2,2,2,2,2,1,1,2,1,2,1,1,1,1,2,29223,1,3,1, ,2,1,1,49,1,3,7,04
36,0219,12A172,22,40141,3,1,1,03,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,21419,4,4,2, , , ,2,24,1,3,4,01
36,0219,12A172,22,40141,1,1,0,02,1,1,1,2,2,2,2,3,6,TAREAS DE SUS HIJOS,2,1,2,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,5,1,7,CUIDA NIÑOS,2,2,1,0, ,2,2,2,2,1,1,1,2,1,1,1,3,1,1,1,12600,1,1,1,2, , ,1,32,2,3,3,07
36,0219,12A172,22,40141,2,1,0,02,1,1,2,1,2,1,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,3,4, ,1,2,2,1,2,2,1,2,2, ,3,40,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,3,2,1,1,3, ,30,1,5, ,2,4,1,0, ,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,21419,1,3,1, ,2, ,1,24,1,3,3,01
36,0219,12A172,22,40141,4,1,0,04,1,1,1,2,1,2,1,1,4, ,2,2,2,1,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,1,4, ,2,1,2,2,2,2,0,2,1,2, ,0,0,0,2,3, ,30,2,0, ,2,4,1,0, ,2,2,2,2,2,1,2,0,1,1,1,1,2,1,1,23879,1,2,1,2, ,2,1,36,1,3,4,01
36,0219,12B173,22,40156,3,1,0,01,1,1,1,2,2,2,1,2,1, ,2,1,2,2,2,2, ,2,0,2,1,2, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,3, ,30,1,6, ,3,3,2,0, ,2,2,1,1,1,1,2,0,1,2,1,2,1,1,1,22976,1,2,1,2, , ,1,57,1,2,8,01
36,0219,12B173,22,40156,2,1,0,01,1,1,1,1,2,2,1,5,4, ,2,2,1,1,1,2, ,2,0,2,1,1, ,5,4, ,2,2,2,2,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,3, ,60,2,0, ,3,4,1,0, ,2,2,1,1,2,2,2,0,1,1,1,2,1,1,2,16778,1,2,1,2,2, ,1,71,2,4,7,08
36,0219,12B173,22,40156,1,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,5, ,2,2,2,2,1,2,2,0,1,1,1,2,1,1,1,6533,4,4,2, , , ,2,57,2,3,3,08
36,0219,12B173,22,40156,4,1,0,03,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,1,2,2,0,1,1,1,2,1,1,2,34835,4,4,2, , , ,2,31,2,2,6,04
36,0219,12B168,22,40164,4,1,0,04,1,1,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,1,2,2,0,1,1,1,1,2,29453,2,4,2, , , ,2,27,2,3,4,07
36,0219,12B168,22,40164,2,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,2, ,2,2,2,2,2,2,2,0,2,0,1,1,1,1,2,19070,4,4,2, , , ,2,41,2,2,3,01
36,0219,12B168,22,40164,1,1,0,01,1,1,1,1,1,2,2,10,3, ,2,2,2,1,1,2, ,3,500,2,1,1, ,5,4, ,1,1,2,2,2,2,1,2,2, ,3,100,2,1,1, ,7,3, ,1,1,1,2,1,3,20,2,1,1, ,0,0,0,0,0, ,120,1,7,FAMILIA,3,4,1,0, ,1,1,2,1,1,1,1,3,1,4,1,1,1,1,1,15361,1,2,1,2,2,2,1,30,1,5,7,01
36,0219,12B168,22,40164,3,1,0,02,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,3,0,1,2,1,3,2,25902,4,4,2, , , ,2,58,1,3,3,01
36,0219,12B174,22,40291,1,1,0,02,1,1,1,2,2,2,1,5,2, ,2,1,2,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,3, ,60,2,0, ,3,3,1,0, ,2,2,1,1,2,2,2,0,2,0,1,2,1,1,2,16028,1,2,1,2, , ,1,39,2,3,7,01
36,0219,12B174,22,40291,3,1,0,02,1,2,1,2,2,2,1,2,1, ,1,1,2,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,3, ,20,2,0, ,3,3,2,0, ,2,2,2,1,2,2,2,0,1,1,1,2,1,2,2,17593,3,2,1,2, , ,1,39,1,4,7,01
36,0219,12B174,22,40291,2,1,0,02,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,1,2,2,0,1,1,1,2,1,2,2,18567,4,4,2, , , ,2,30,2,6,2,01
36,0219,12B174,22,40291,4,1,0,02,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,39902,4,4,2, , , ,2,47,2,6,2,01
36,0219,13A171,22,40360,2,1,0,02,1,2,2,2,2,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,3, ,15,2,0, ,2,3,2,0, ,1,2,2,2,2,2,2,0,1,1,1,2,1,2,2,18043,3,3,1, , , ,2,19,2,2,4,01
36,0219,13A171,22,40360,4,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,5, ,2,2,2,2,2,2,2,0,1,1,1,2,1,2,2,8797,4,4,2, , , ,2,51,1,3,3,01
36,0219,13A171,22,40360,3,1,0,01,1,2,2,2,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,2,3, ,1,2,2,2,1,2,0,2,1,1, ,0,0,0,0,0, ,15,2,0, ,2,2,2,0, ,2,1,2,2,2,2,2,0,2,0,1,2,1,2,2,22974,3,3,1, , ,2,1,58,1,3,4,01
36,0219,13A171,22,40360,1,1,0,02,1,2,2,1,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,3,4, ,2,2,1,2,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,20,2,0, ,2,2,2,0, ,1,2,2,2,2,2,2,0,2,0,1,2,1,2,2,37585,3,3,1, ,2, ,1,43,2,6,2,07
36,0219,11A171,22,40394,4,1,0,02,1,1,1,2,2,2,1,3,3, ,2,1,2,1,1,2, ,3,500,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,3, ,30,2,0, ,3,3,1,0, ,2,2,2,1,2,1,1,2,1,2,1,2,1,1,2,25042,1,2,1,2, , ,1,43,1,4,7,01
