folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_el,cd,periodo,sexo,edad,nivel,anio,cond_act,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p5_6esp,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p6_6esp,p7,p7_3,p8_1,p8_2,p9,p9_5esp,p10,p11,p11_6esp,p12_1,p12_2,p12_3,p12_4,p12_5,p12_6,p12_7,p12_8,p12_9,p12_9esp,p13,p13_3,p14_1,p14_2,p15,p15_5esp,p16,p17,p17_6esp,p18_1,p18_2,p18_3,p18_4,p18_5,p19,p19_3,p20_1,p20_2,p21,p21_5esp,p22,p23_1,p23_2,p24,p25,p25_6esp,p26,p27,p28,p28_7esp,p29,p30,p31,p32,p32_6esp,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,factor,h_lec,mat_lec,perslec,l_format,r_format,p_format,perslecl
"11B216","15","40037","1","1","0","02","01","0223","2","27","03","3","07",1,1,1,2,2,1,1,1,4,"",2,2,2,1,2,2,"",2,0,2,1,3,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",5,2,1,2,4,"",20,2,0,"",1,4,2,0,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,1,17516,"1","2","1","2","0","0","1"
"11B216","15","40037","3","1","0","02","01","0223","2","46","03","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,24963,"4","4","2","0","0","0","2"
"11B216","15","40040","4","1","0","01","01","0223","1","65","02","3","08",1,1,1,1,2,2,2,2,4,"",2,2,2,2,1,2,"",2,0,2,1,1,"",2,4,"",2,2,2,1,2,2,2,1,2,"",1,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",60,1,7,"COCINAR",4,4,2,0,"",2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,15840,"1","2","1","2","1","0","1"
"12B214","15","40062","2","1","0","02","01","0223","2","27","04","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,1,1,2,0,1,1,1,1,1,1,2,13651,"4","4","2","0","0","0","2"
"12B214","15","40062","3","1","0","01","01","0223","2","46","03","3","01",1,1,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,3,"",20,2,0,"",2,3,2,0,"",2,2,2,2,1,1,3,0,3,0,1,2,2,2,2,19455,"1","3","1","0","0","0","2"
"12B214","15","40062","4","1","0","03","01","0223","1","42","04","3","01",1,1,1,2,1,2,1,2,4,"",2,2,2,1,1,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",3,3,"",1,1,2,1,1,2,0,2,1,1,"",0,0,0,2,3,"",40,2,0,"",4,4,1,0,"",2,2,2,2,1,1,3,0,3,0,1,2,2,2,2,24079,"1","2","1","2","0","2","1"
"12B214","15","40062","1","1","0","02","01","0223","2","85","03","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,5,"",2,2,2,2,2,2,2,0,3,0,1,1,2,3,3,14731,"4","4","2","0","0","0","2"
"11B201","15","40069","3","1","0","02","01","0223","2","29","07","2","06",1,1,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",2,3,"",2,1,2,2,1,3,15,2,1,4,"",0,0,0,0,0,"",30,2,0,"",2,3,2,0,"",2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,16464,"1","3","1","0","0","2","1"
"11B201","15","40069","1","1","0","02","01","0223","2","26","04","3","07",1,1,1,2,2,2,2,1,4,"",2,2,2,2,1,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",20,2,0,"",4,3,1,0,"",2,2,2,2,2,1,1,1,1,6,1,1,1,2,2,16464,"1","1","1","2","0","0","1"
"11B201","15","40069","2","1","0","03","01","0223","1","36","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,1,2,0,3,0,1,2,2,2,3,48401,"4","4","2","0","0","0","2"
"11B201","15","40069","4","1","0","01","01","0223","1","47","03","3","01",1,1,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",40,1,4,"",4,4,2,0,"",2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,37956,"1","3","1","0","0","0","2"
"12A207","15","40071","2","1","0","01","01","0223","2","59","02","6","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,1,2,0,3,0,1,2,2,2,3,6168,"4","4","2","0","0","0","2"
"12A207","15","40071","3","1","0","01","01","0223","1","38","04","2","01",1,1,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",2,3,"",2,1,2,2,1,3,15,2,1,4,"",0,0,0,0,0,"",30,2,0,"",2,3,2,0,"",2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,17199,"1","3","1","0","0","2","1"
"12A207","15","40071","4","1","0","02","01","0223","2","41","04","3","01",1,1,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",40,1,4,"",4,4,2,0,"",2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,13474,"1","3","1","0","0","0","2"
"12B202","15","40076","3","1","0","02","01","0223","2","63","03","3","08",1,1,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,4,"",30,1,7,"DESCANSO",1,2,2,0,"",2,2,2,2,2,1,2,0,2,0,1,1,1,1,1,32557,"1","3","1","0","0","0","2"
"12B202","15","40076","1","1","0","01","01","0223","1","38","04","3","10",1,1,1,2,2,2,1,1,4,"",2,2,2,1,2,2,"",1,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,3,"",20,2,0,"",3,3,1,0,"",2,2,2,2,2,2,2,0,2,0,1,2,1,1,2,15130,"1","2","1","1","0","0","1"
"12B202","15","40076","4","1","0","02","01","0223","2","31","04","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,1,2,0,2,0,1,2,1,1,1,6433,"4","4","2","0","0","0","2"
"11B202","15","40077","2","1","0","01","01","0223","1","48","04","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,1,2,0,2,0,1,1,1,2,2,7187,"4","4","2","0","0","0","2"
"11B202","15","40077","1","1","0","01","01","0223","2","87","00"," ","08",2,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6728,"0","0","0","0","0","0","0"
"11B202","15","40077","3","1","0","01","01","0223","1","28","07","2","01",1,1,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",4,3,"",2,1,1,2,1,3,50,2,1,2,"",0,0,0,0,0,"",30,2,0,"",3,3,2,0,"",2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,14192,"1","3","1","0","0","2","1"
"11B213","15","40095","3","1","0","02","01","0223","2","38","03","3","01",1,1,2,1,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",5,4,"",2,2,2,2,2,2,2,1,2,"",2,0,2,1,4,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",60,2,0,"",2,3,2,0,"",2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,41631,"1","3","1","0","2","0","1"
"11B213","15","40095","2","1","0","03","01","0223","2","39","04","2","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,1,2,2,0,1,1,1,1,1,55508,"4","4","2","0","0","0","2"
"11B213","15","40095","4","1","0","02","01","0223","2","37","03","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,27754,"4","4","2","0","0","0","2"
"11A207","15","40096","4","1","0","01","01","0223","1","64","03","3","08",1,1,1,1,1,2,1,2,4,"",2,2,2,1,2,2,"",2,0,2,1,1,"",2,4,"",2,2,2,2,2,2,2,1,2,"",3,40,2,1,1,"",2,3,"",1,1,1,2,1,3,14,2,1,1,"",0,0,0,2,4,"",30,2,0,"",2,2,2,0,"",2,2,2,2,2,1,1,1,2,0,1,2,1,1,2,30923,"1","2","1","2","2","2","1"
"11A207","15","40096","1","1","0","02","01","0223","2","32","03","3","07",1,1,1,1,2,2,1,2,5,"",2,2,1,2,2,2,"",1,0,1,2,1,"",1,4,"",2,2,2,2,2,2,1,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",40,2,0,"",2,2,1,0,"",2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,13057,"1","2","1","1","2","0","1"
"11A207","15","40096","2","1","0","01","01","0223","1","65","02","6","01",1,1,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",5,3,"",1,1,2,2,1,3,50,2,1,1,"",0,0,0,0,0,"",30,2,0,"",4,3,1,0,"",2,2,2,2,2,2,2,0,2,0,1,1,1,2,2,28560,"1","3","1","0","0","2","1"
"11B216","15","40100","4","1","0","02","01","0223","2","25","07","3","06",1,1,1,1,2,2,1,5,4,"",2,2,2,2,1,2,"",3,750,2,1,1,"",7,4,"",2,2,2,2,2,2,1,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,2,"",60,2,0,"",3,4,1,0,"",2,2,1,1,2,1,1,2,1,4,1,3,3,1,1,21967,"1","2","1","2","2","0","1"
"11B216","15","40100","1","1","0","03","01","0223","1","20","04","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,2,31216,"4","4","2","0","0","0","2"
"11B216","15","40100","3","1","0","02","01","0223","1","24","07","3","01",1,1,2,2,1,1,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",2,1,2,2,2,3,20,2,1,4,"",2,1,2,2,3,"",25,2,0,"",3,3,1,0,"",1,1,1,1,2,2,2,0,1,1,1,2,2,1,1,31216,"1","3","1","0","0","2","1"
"11B216","15","40100","2","1","0","03","01","0223","2","32","07","5","01",1,1,1,2,2,2,1,3,3,"",2,1,2,1,2,2,"",3,1000,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,3,"",40,2,0,"",2,3,1,0,"",1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,14644,"1","2","1","2","0","0","1"
"11A207","15","40101","3","1","0","06","01","0223","2","32","03","3","07",1,1,2,1,2,1,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",3,4,"",2,2,2,2,2,2,2,1,2,"",2,0,2,1,5,"ESTETICA",0,0,"",0,0,0,0,0,0,0,0,0,0,"",2,2,1,0,0,"",10,1,7,"AYUDAR A SU HIJO A REALIZAR LA TAREA",1,4,2,0,"",2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,44878,"1","3","1","0","2","0","1"
"11A207","15","40101","1","1","0","01","01","0223","1","57","03","3","10",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,28342,"4","4","2","0","0","0","2"
"11A207","15","40101","2","1","0","02","01","0223","2","36","04","3","07",1,1,1,1,2,2,1,1,4,"",2,2,1,2,2,2,"",2,0,2,1,1,"",2,4,"",2,2,2,2,2,1,2,1,2,"",2,0,2,1,5,"ESTETICA",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",30,1,7,"TOMAR NOTAS",3,3,1,0,"",2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,13780,"1","2","1","2","2","0","1"
"11A207","15","40101","4","1","0","02","01","0223","2","60","03","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,6,"NO LE INTERESA",2,2,2,2,2,2,3,0,2,0,1,1,1,2,2,25234,"4","4","2","0","0","0","2"
"11B213","15","40118","3","1","0","04","01","0223","2","21","04","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,29054,"4","4","2","0","0","0","2"
"11B213","15","40118","2","1","0","02","01","0223","1","18","04","3","01",1,1,2,1,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",2,2,2,2,2,2,2,1,2,"",1,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",30,1,6,"",2,3,2,0,"",2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,16940,"1","3","1","0","1","0","1"
"13B214","15","40143","3","1","0","01","01","0223","2","31","04","3","07",1,1,1,1,2,2,1,1,4,"",2,2,2,1,2,2,"",1,0,1,2,1,"",3,4,"",2,2,2,1,2,2,1,2,2,"",3,120,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,4,"",60,1,3,"",4,3,2,0,"",1,2,2,2,1,1,1,2,1,3,1,1,1,1,1,17517,"1","2","1","1","2","0","1"
"13B214","15","40143","4","1","0","01","01","0223","2","68","07","5","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,18903,"4","4","2","0","0","0","2"
"11B214","15","40151","3","1","0","01","01","0223","1","52","04","3","01",1,1,1,2,2,2,2,1,4,"",2,2,2,1,2,2,"",2,0,2,1,2,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",20,2,0,"",2,2,2,0,"",2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,27678,"1","1","1","2","0","0","1"
"11B214","15","40151","1","1","0","02","01","0223","2","67","06","2","07",1,1,2,1,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",1,4,"",2,2,1,2,2,2,2,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",20,2,0,"",2,1,2,0,"",2,2,2,2,3,3,3,0,2,0,1,1,1,1,1,25912,"1","3","1","0","2","0","1"
"11B214","15","40151","2","1","0","02","01","0223","2","51","04","3","01",1,1,1,2,2,2,1,1,3,"",2,2,2,2,1,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,4,3,"",20,2,0,"",2,3,2,0,"",1,2,2,2,2,1,2,0,2,0,1,1,1,1,1,22813,"1","2","1","2","0","0","1"
"13B213","15","40153","1","1","0","02","01","0223","2","55","03","3","07",1,1,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,3,"",60,2,0,"",3,3,2,0,"",2,2,2,2,2,1,2,0,1,1,1,2,2,2,2,28186,"1","3","1","0","0","0","2"
"13B213","15","40153","2","1","0","04","01","0223","1","26","07","1","06",1,1,1,2,1,2,1,3,4,"",2,1,2,1,1,2,"",3,230,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,3,"",1,2,2,2,2,1,0,1,2,1,"",0,0,0,2,3,"",20,1,5,"",1,3,1,0,"",1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,50711,"1","2","1","1","0","1","1"
"13B213","15","40153","4","1","0","02","01","0223","2","24","04","3","07",1,1,1,1,2,2,2,1,2,"",2,2,2,2,1,2,"",2,0,2,1,1,"",1,3,"",2,2,1,2,2,2,2,2,2,"",3,100,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",20,2,0,"",2,2,2,0,"",2,1,2,2,2,1,1,2,2,0,1,1,1,1,1,27150,"1","2","1","2","2","0","1"
"13B201","15","40157","3","1","0","01","01","0223","2","52","04","3","01",1,1,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,4,"",60,1,3,"",3,3,2,0,"",2,2,2,2,2,1,2,0,1,6,1,1,2,2,2,43984,"1","3","1","0","0","0","2"
"13B201","15","40157","4","1","0","01","01","0223","2","56","06","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,1,1,2,3,0,1,1,2,1,2,19523,"4","4","2","0","0","0","2"
"13B201","15","40157","1","1","0","01","01","0223","2","31","07","5","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,1,2,0,2,0,1,1,1,2,2,23147,"4","4","2","0","0","0","2"
"13B201","15","40157","2","1","0","01","01","0223","2","36","07","4","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,21323,"4","4","2","0","0","0","2"
"12A208","15","40158","2","1","0","05","01","0223","1","19","04","3","06",1,1,1,2,2,2,2,1,4,"",2,2,2,2,1,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",20,2,0,"",2,2,2,0,"",1,1,2,2,2,2,2,0,2,0,1,1,1,1,1,42857,"1","1","1","2","0","0","1"
"12A208","15","40158","1","1","0","02","01","0223","2","66","02","6","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,1,2,0,1,1,1,2,2,2,2,40682,"4","4","2","0","0","0","2"
"12A208","15","40158","4","1","1","01","01","0223","1","79","02","6","08",1,1,1,2,2,2,2,1,4,"",2,2,2,2,1,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",30,2,0,"",2,2,2,0,"",2,2,2,2,2,1,2,0,2,0,1,1,1,1,2,24737,"1","1","1","2","0","0","1"
"11B215","15","40179","4","1","0","01","01","0223","1","40","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,4,"",2,2,2,2,2,2,2,0,2,0,1,2,1,2,1,10430,"4","4","2","0","0","0","2"
"11B215","15","40179","2","1","0","01","01","0223","2","71","05","4","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,1,2,0,1,1,1,1,2,1,2,9571,"4","4","2","0","0","0","2"
"11B215","15","40179","3","1","0","01","01","0223","2","68","02","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,47855,"4","4","2","0","0","0","2"
"11B215","15","40179","1","1","0","02","01","0223","2","35","03","3","07",1,1,2,1,2,1,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",1,3,"",2,2,2,2,2,2,1,2,2,"",3,35,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",2,2,1,0,0,"",30,2,0,"",1,2,1,0,"",2,1,1,1,2,2,2,0,2,0,1,1,1,1,1,16340,"1","3","1","0","2","0","1"
"11B214","15","40242","1","1","0","01","01","0223","2","48","03","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,1,2,0,2,0,1,1,1,1,1,10424,"4","4","2","0","0","0","2"
"11B214","15","40242","3","1","0","05","01","0223","2","41","07","3","07",1,1,1,2,2,2,2,1,4,"",2,1,2,2,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",30,2,0,"",2,3,1,0,"",1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,25268,"1","1","1","2","0","0","1"
"11B214","15","40242","4","1","0","01","01","0223","2","72","02","6","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,2,11840,"4","4","2","0","0","0","2"
"11B214","15","40242","2","1","0","01","01","0223","1","62","02","6","08",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,2,2,0,2,0,1,2,2,1,2,15590,"4","4","2","0","0","0","2"
